SC_ALL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_all_p4,434,2.578947368,0.972379401,138209.5385,130145.6667,199533.4417
SC_all_p4,532,2.43373494,1.291238045,135189.2632,119880.6452,200759.12
SC_all_p4,107,2.411764706,0.599884649,119082.7647,94097.90909,122119.6739
SC_all_p4,398,2.378787879,1.097727011,120942.3846,88560.59574,176920.1017
SC_all_p4,817,2.597122302,1.29035952,142998.3953,126282.9818,226300.5331
SC_all_p4,291,2.692307692,1.201576873,107589.7234,89140.1,162159.143
SC_all_p4,569,2.7,1.1,103122.5114,78638.81159,151339.8166
SC_all_p4,552,2.47826087,1.09820269,125268.1786,99830.88333,201722.9502
SC_all_p4,356,2.392857143,1.205324074,175365,136225.7692,217644.7064
SC_all_p4,562,2.215686275,1.006132675,188354.4494,120062.7143,272993.1254
SC_all_p4,858,2.41025641,1.118254487,112929.3585,102141.5652,192216.5602
SC_all_p4,446,2.802631579,1.158716813,121912.1538,91554.67273,198165.1519
SC_all_p4,104,2.4,1.240967365,164066.6667,113020.1429,218210.8453
SC_all_p4,409,2.461538462,1.336780554,171869.6761,138187.3889,264702.9443
SC_all_p4,87,2.055555556,0.404450549,208146.5556,144723.9,148842.3707
SC_all_p4,387,2.897959184,1.199402878,100812.5366,85963.61111,172422.6269
SC_all_p4,75,2.125,0.484122918,154262.375,99764.36364,133317.7945
SC_all_p4,121,2.461538462,0.842650088,122123.56,122123.56,199521.7868
SC_all_p4,362,2.648148148,0.90589443,116667.6981,98901.93478,184119.0373
SC_all_p4,174,2.413793103,1.000594354,151440.5926,140808.32,216136.9784
SC_all_p4,125,2.5,0.693375245,142964.0769,97105.22222,138884.7642
SC_all_p4,131,2.347826087,1.004714783,174740.5652,144816.9444,228420.7313
SC_all_p4,550,2.455555556,1.09707805,132718.5765,102238.7286,206993.2745
SC_all_p4,97,2.333333333,0.835710894,194545.6,176811.1176,210529.3632
SC_all_p4,91,1.9,0.538516481,262902.9,274950.7857,241966.1455
SC_all_p4,481,2.5,1.118033989,172439.1772,121703.9655,237760.0284
SC_all_p4,153,2.407407407,0.733295921,78962.61538,66848.36364,101427.8265
SC_all_p4,227,2.567567568,1.027738018,118015.2424,129380.5,226588.5685
SC_all_p4,901,2.504273504,1.258298482,129694.6442,101649.8876,216781.8165
SC_all_p4,584,2.720930233,1.117005578,118663.8272,109911.1875,173936.0964
SC_all_p4,328,2.492307692,1.097172266,138977.2623,114861.0182,241449.6133
SC_all_p4,103,2.19047619,0.906014171,157921.55,130220.1053,244628.9881
SC_all_p4,151,2.555555556,0.737027731,162707.1852,115320.65,153353.2144
SC_all_p4,135,2.541666667,0.911919526,146758.2727,127501.4444,171906.6443
SC_all_p4,186,2.378378378,0.910935111,132648.8333,125984.8,178883.5865
SC_all_p4,205,2.357142857,0.921216292,104945.0513,84287.69697,154937.3947
SC_all_p4,244,2.615384615,1.123533451,121557.7297,103369.3939,191462.0744
SC_all_p4,201,2.526315789,0.880694765,107404,100182.8611,196762.7986
SC_all_p4,73,2.571428571,0.979379229,185782.7857,147439.2308,275963.9906
SC_all_p4,253,2.395833333,1.015291078,182744,159041.6216,236118.2056
SC_all_p4,279,2.25862069,1.026550045,158798.1887,133154.625,228873.4984
SC_all_p4,263,2.425531915,1.284020959,257366.7674,156130.4412,307695.6968
SC_all_p4,264,2.755102041,1.060046442,136272.1136,117771.5897,178670.2314
SC_all_p4,245,2.291666667,1.059841445,198971.3409,143650.7143,265851.8838
SC_all_p4,277,2.76,1.105621997,81231.19149,78499.06667,162274.4496
SC_all_p4,233,2.723404255,1.105154801,83112.88372,80819.26316,121936.8189
SC_all_p4,238,2.59375,1.195286969,137359.3929,72846.21739,211881.844
SC_all_p4,310,2.333333333,0.897527468,137845.1333,119245.4722,190740.3897
SC_all_p4,693,2.379562044,1.227015767,136798.6154,107772.9623,232179.4559
SC_all_p4,209,2.702702703,0.982684268,112108.1176,112273.4839,157950.3109
SC_all_p4,546,2.6875,1.319031368,111324.2133,86781.44615,194498.6628
SC_all_p4,281,3.266666667,1.569146973,51129.97222,49085.26471,119704.4975
SC_all_p4,403,2.528301887,1.092060085,153859.1087,148582.3095,213096.6508
SC_all_p4,843,2.418803419,1.072096088,117827.8462,104780.764,193235.6887
SC_all_p4,175,2.756756757,1.171863967,146283.6471,138983.4483,188401.2462
SC_all_p4,291,2.5,1.312891546,152780.6364,146074.875,210479.6442
SC_all_p4,478,2.492957746,1.173333273,88125.66667,73318.49123,172703.6929
SC_all_p4,218,2.810810811,1.08647304,124129.625,99781.96,155725.141
SC_all_p4,431,2.851351351,1.19325166,117651.1875,91059.23636,197537.2993
SC_all_p4,654,2.481481481,1.019696289,112855.0147,106055.3594,196178.3973
SC_all_p4,892,2.435897436,1.283588822,131614.6887,104502.0556,216007.7384
SC_all_p4,227,2.710526316,0.997573233,122761.4054,96941.85714,157408.7973
SC_all_p4,589,2.226086957,1.127219508,106836.3818,93144.4086,198020.374
SC_all_p4,102,2.722222222,1.192828364,192814.5,168118.75,227812.732
SC_all_p4,257,2.742857143,1.272631854,66004.87097,66004.87097,117308.1068
SC_all_p4,378,2.75,1.150592733,127763.6667,99115.09091,200237.8836
SC_all_p4,170,2.391304348,1.132105788,196668.9091,173450.8095,283275.0045
SC_all_p4,196,2.588235294,0.808689829,153805.6061,102550.4286,161750.8197
SC_all_p4,143,2.565217391,0.770436746,138807.1818,103329.625,163120.1736
SC_all_p4,126,2.523809524,0.793968191,126625.9524,103169.0556,174785.9616
SC_all_p4,74,2.833333333,1.1426091,112757.9091,67511.875,120255.4066
SC_all_p4,97,2.352941176,1.025623281,246294.2,181008.1818,214817.2121
SC_all_p4,89,2.095238095,0.683461909,198245.0476,180982.3529,175736.0514
SC_all_p4,450,2.544117647,1.15597964,96743.63333,72174.31111,150827.3917
SC_all_p4,205,2.970588235,1.014172921,99668.16129,70030.11538,134672.6768
SC_all_p4,148,2.24,0.813879598,131344.52,93751,154732.6725
SC_all_p4,138,2.307692308,1.13575562,180158.375,156747.6111,199479.8727
SC_all_p4,150,2.290322581,0.956928837,169329.1429,145363.6667,190415.2894
SC_all_p4,144,2.518518519,0.995187322,186954.2,186954.2,249739.3889
SC_all_p4,280,2.482758621,1.004153088,100382.8393,103432.3846,176252.9509
SC_all_p4,105,2.411764706,0.691020007,135354.8824,83125.84615,156786.5283
SC_all_p4,92,3,1,92502,92502,190940.5904
SC_all_p4,12,2,0.816496581,256910.3333,256910.3333,304173.9516
SC_all_p4,14,2,0.816496581,256910.3333,256910.3333,304173.9516
SC_all_p4,11,2.333333333,0.471404521,30285.33333,30285.33333,39318.4383
SC_all_p4,10,1.666666667,0.471404521,262747.3333,262747.3333,299328.7052
SC_all_p4,11,1.666666667,0.471404521,256951,256951,304139.6865
SC_all_p4,12,2,0.816496581,256910.3333,256910.3333,304173.9516
SC_all_p4,13,2.333333333,0.471404521,57993.33333,57993.33333,39242.72679
SC_all_p4,15,2,0.816496581,256754.6667,256754.6667,304305.1786
SC_all_p4,9,4,0,0,0,0
SC_all_p4,8,3,0,996,996,0
SC_all_p4,6,2,0,233414,233414,0
SC_all_p4,6,2,0,11206,11206,0
SC_all_p4,7,2,0,4054,4054,0
SC_all_p4,7,2,0,9772,9772,0
SC_all_p4,9,2,0,27837,27837,0
SC_all_p4,7,2,0,27837,27837,0
SC_all_p4,5,3,0,163,163,0
SC_all_p4,12,2,1,3815.5,3815.5,2646.5
SC_all_p4,7,2,0,284344,284344,0
SC_all_p4,9,4,0,0,0,0
SC_all_p4,10,3,0,592,592,0
SC_all_p4,8,3,0,4132,4132,0
SC_all_p4,9,3,0,6462,6462,0
SC_all_p4,8,3,0,592,592,0
SC_all_p4,7,3,0,163,163,0
SC_all_p4,7,2,0,18103,18103,0
SC_all_p4,6,1,0,29335,29335,0
SC_all_p4,6,2,0,18103,18103,0
SC_all_p4,8,3,0,3108,3108,0
SC_all_p4,5,2,0,284344,284344,0
SC_all_p4,9,4,0,0,0,0
SC_all_p4,7,2,0,18103,18103,0
SC_all_p4,4,1,0,684249,684249,0
SC_all_p4,7,3,0,592,592,0
SC_all_p4,9,2,1,12841,12841,6379
SC_all_p4,8,3,0,3108,3108,0
SC_all_p4,7,3,0,3108,3108,0
SC_all_p4,6,3,0,163,163,0
SC_all_p4,4,2,0,18103,18103,0
SC_all_p4,7,3,0,14899,14899,0
SC_all_p4,9,3,0,163,163,0
SC_all_p4,5,2,0,18103,18103,0
SC_all_p4,5,1,0,29335,29335,0
SC_all_p4,5,2,0,27837,27837,0
SC_all_p4,7,3,0,3108,3108,0
SC_all_p4,4,2,0,18103,18103,0
SC_all_p4,5,3,0,163,163,0
SC_all_p4,5,3,0,163,163,0
SC_all_p4,4,2,0,367365,367365,0
SC_all_p4,5,1,0,3262,3262,0
SC_all_p4,74,2.6,0.489897949,128677.2,123934.6154,129215.5694
SC_all_p4,6,2,0,27837,27837,0
SC_all_p4,8,2,1,345355.5,345355.5,338893.5
SC_all_p4,5,2,0,284344,284344,0
SC_all_p4,5,2,0,284344,284344,0
SC_all_p4,7,4,0,0,0,0
SC_all_p4,9,2,0,144725.5,144725.5,139618.5
SC_all_p4,7,2,0,145986,145986,138358
SC_all_p4,7,3,0,592,592,0
SC_all_p4,84,2.25,0.829156198,195715.5263,184621,293395.5785
SC_all_p4,10,1.5,0.5,385069.5,385069.5,299179.5
SC_all_p4,12,1.666666667,0.471404521,264040,264040,298275.9269
SC_all_p4,16,2.5,1.118033989,285244.3333,285244.3333,282138.9314
SC_all_p4,11,1.666666667,0.471404521,379168,379168,244421.5707
SC_all_p4,12,2,0.816496581,256845.6667,256845.6667,304228.4531
SC_all_p4,13,1.666666667,0.471404521,262747.3333,262747.3333,299328.7052
SC_all_p4,14,1.666666667,0.471404521,263952.3333,263952.3333,298347.088
SC_all_p4,219,2.666666667,1.119162746,104307.8333,95236.89655,192579.9541
SC_all_p4,47,2,0.632455532,203847.2,194903.1111,204606.4628
SC_all_p4,4,2,0,367365,367365,0
SC_all_p4,3,0,0,0,0,0
SC_all_p4,3,1,0,2433,2433,0
SC_all_p4,5,1,0,3262,3262,0
SC_all_p4,5,1,0,684249,684249,0
SC_all_p4,7,3,0,592,592,0
SC_all_p4,7,3,0,592,592,0
SC_all_p4,5,2,0,18103,18103,0
SC_all_p4,7,3,0,4132,4132,0
SC_all_p4,7,2,0,27837,27837,0
SC_all_p4,6,2,0,233414,233414,0
SC_all_p4,9,2,2,52327.5,52327.5,52241.5
SC_all_p4,8,3,0,592,592,0
SC_all_p4,3,1,0,684249,684249,0
SC_all_p4,4,1,0,39887,39887,0
SC_all_p4,6,1,0,684249,684249,0
SC_all_p4,10,4,0,0,0,0
SC_all_p4,7,3,0,4099,4099,0
SC_all_p4,8,3,0,163,163,0
SC_all_p4,7,3,0,85594,85594,0
SC_all_p4,7,2,0,367365,367365,0
SC_all_p4,9,2.5,0.5,142801,142801,141543
SC_all_p4,7,2,0,27837,27837,0
SC_all_p4,13,3.5,0.5,2724,2724,1249
SC_all_p4,96,2.619047619,0.785353452,85111.70588,65338.06667,111975.0069
SC_all_p4,122,2.75,1.177921899,125763.4375,100921,170216.6906
SC_all_p4,97,2.5,0.957427108,158461.4444,133284.9333,192197.0809
SC_all_p4,148,2.291666667,1.240939384,200246,200246,233082.4923
SC_all_p4,120,2.454545455,0.987525499,104749.8947,108353.3889,172189.8318
SC_all_p4,92,2.5625,0.704339229,130693.375,85290.58333,139291.4866
SC_all_p4,80,2.444444444,0.7617394,99411.83333,80548.33333,138208.7822
SC_all_p4,120,2.6,1.356465997,306427,306427,328353.4075
SC_all_p4,70,2.75,0.433012702,104563.3333,104563.3333,153600.2256
SC_all_p4,183,2.739130435,1.325908755,168684.7895,171779.3125,237072.4042
SC_all_p4,243,2.725,1.203899913,131176.4857,82850.625,154251.8286
SC_all_p4,130,2,0.852802865,170743.6364,141934.85,232278.3612
SC_all_p4,105,2.769230769,1.186711432,93497.5,77951.22222,126262.1909
SC_all_p4,188,2.681818182,1.458092267,123221.75,123221.75,214254.9119
SC_all_p4,58,2.555555556,0.684934889,88531.85714,55896.5,123946.4942
SC_all_p4,168,3.409090909,1.497242645,53335,37934.4,92632.25948
SC_all_p4,120,2.6,0.860232527,131130.1176,96006.35714,150515.4941
SC_all_p4,109,2.818181818,1.402477147,93988.77778,93988.77778,209364.8261
SC_all_p4,79,2.454545455,0.655554777,108262.7,108262.7,153495.5537
SC_all_p4,137,2.4375,0.609174647,122501,70814.63636,148629.4157
SC_all_p4,284,2.729166667,1.933688006,169870.8537,169078.2821,251744.6796
SC_all_p4,7,2,0,18103,18103,0
SC_all_p4,7,2,0,367365,367365,0
SC_all_p4,8,3,0,3108,3108,0
SC_all_p4,7,2,0,5107,5107,0
SC_all_p4,8,3,1,15107,15107,15014
SC_all_p4,10,3,0,5240,5240,0
SC_all_p4,10,4,0,0,0,0
SC_all_p4,6,0,0,0,0,0
SC_all_p4,29,2.5,0.5,97922.75,97922.75,155838.107
SC_all_p4,18,2.333333333,0.471404521,200382,200382,151636.0067
SC_all_p4,15,2.333333333,0.471404521,200382,200382,151636.0067
SC_all_p4,13,2.333333333,0.471404521,200382,200382,151636.0067
SC_all_p4,9,2.5,0.5,183978.5,183978.5,183386.5
SC_all_p4,18,2.333333333,0.471404521,201295.6667,201295.6667,150431.5592
SC_all_p4,13,2.333333333,0.471404521,200457,200457,151537.083
SC_all_p4,14,2.333333333,0.471404521,200457,200457,151537.083
SC_all_p4,347,2.761904762,1.230747427,105542.1296,87031.46809,177184.669
SC_all_p4,567,3,1.154700538,74042.42857,49847.61194,144361.7897
SC_all_p4,24,3,0.816496581,17724.66667,17724.66667,18013.39423
SC_all_p4,26,2.25,0.433012702,162441,162441,146868.3603
SC_all_p4,9,4,0,778,778,0
SC_all_p4,12,3,1,63540,63540,58821
SC_all_p4,16,3,0,14899,14899,0
SC_all_p4,17,2.666666667,0.471404521,3719,3719,4818.523079
SC_all_p4,26,2.166666667,0.897527468,192084,192084,253733.6298
SC_all_p4,21,2,0,122449.3333,122449.3333,90566.23054
SC_all_p4,9,2,0,233414,233414,0
SC_all_p4,8,3,0,6302,6302,0
SC_all_p4,14,3,0.816496581,29416.33333,29416.33333,40233.67391
SC_all_p4,13,3,1,10598.5,10598.5,5879.5
SC_all_p4,10,2,0,2910,2910,0
SC_all_p4,8,2,0,6219,6219,0
SC_all_p4,6,1.333333333,0.471404521,275855.3333,275855.3333,289011.6212
SC_all_p4,804,2.783216783,1.141339295,75001.49612,58736.65766,136473.7212
SC_all_p4,13,3,0,51543,51543,0
SC_all_p4,7,0,0,0,0,0
SC_all_p4,3,2,0,284344,284344,0
SC_all_p4,9,0,0,0,0,0
SC_all_p4,13,1.666666667,0.942809042,256384,256384,304256.9909
SC_all_p4,9,1.5,0.5,356979,356979,327270
SC_all_p4,631,2.735632184,1.12913119,115795.8125,69626.85,157045.4022
SC_all_p4,226,2.789473684,1.004146528,100905.3429,82705.125,155422.7137
SC_all_p4,604,2.479591837,1.162593791,160662.4719,91229.01449,236128.2629
SC_all_p4,13,2,0,122493.5,122493.5,110920.5
SC_all_p4,17,2.5,0.5,25942.5,25942.5,7681.5
SC_all_p4,17,1.8,0.748331477,168049.2,168049.2,259907.5545
SC_all_p4,22,2.666666667,0.471404521,139177,139177,162520.1341
SC_all_p4,18,3.5,0.5,16841,16841,16783
SC_all_p4,14,2,1,187746.25,187746.25,287464.7592
SC_all_p4,241,2.633333333,1.448754254,158391.4074,100347.7,191843.7264
SC_all_p4,459,2.771929825,1.043232895,84082.58,61540.025,143668.8901
SC_all_p4,375,2.8,1.291391617,130523.4182,105077,238672.2326
SC_all_p4,37,3,0,951,951,0
SC_all_p4,14,2.5,1.5,4055.5,4055.5,3106.5
SC_all_p4,45,2.857142857,1.124858268,129510.8571,129510.8571,147908.2674
SC_all_p4,17,2.5,0.5,183813,183813,183552
SC_all_p4,39,2.8,0.748331477,81627.2,81627.2,142947.8223
SC_all_p4,590,2.970149254,1.4033026,84135.03704,68786.4898,121915.8081
SC_all_p4,184,3.034482759,1.56431672,76519.30769,76389.96,125619.5677
SC_all_p4,13,2,0,177887.5,177887.5,55526.5
SC_all_p4,27,3.333333333,1.247219129,68982.5,68982.5,53378.5
SC_all_p4,9,3,0,18300,18300,0
SC_all_p4,12,2.5,0.5,26281.5,26281.5,25982.5
SC_all_p4,17,2,0,628,628,0
SC_all_p4,13,1.75,0.829156198,344838.25,344838.25,339427.421
SC_all_p4,140,2.5,0.935414347,117053.7857,108103,193414.4852
SC_all_p4,120,2.25,0.887411967,57884.35294,57945.33333,158239.3363
SC_all_p4,97,2.5,1.166666667,102783.0588,76435.53333,121304.3343
SC_all_p4,188,3.086956522,1.529792355,67388.6875,52925,100739.5098
SC_all_p4,312,2.396226415,1.218406362,151517.8571,150905.5,223212.9736
SC_all_p4,123,2.588235294,0.691020007,85068.47059,96379.86667,182009.3895
SC_all_p4,235,2.545454545,1.281356031,197926.9643,191279.5,273561.8491
SC_all_p4,723,2.757894737,1.102301797,107288.3902,89677.43478,174152.2699
SC_all_p4,383,2.75,1.0732128,105854.5472,55539.63415,147520.3322
SC_all_p4,15,2,0,11573,11573,0
SC_all_p4,7,0,0,0,0,0
SC_all_p4,11,4,0,778,778,0
SC_all_p4,3,2,0,14559,14559,0
SC_all_p4,8,3,0,18300,18300,0
SC_all_p4,11,3,0,299,299,0
SC_all_p4,3,1,0,81912,81912,0
SC_all_p4,18,2,0.894427191,152908.2,152908.2,266377.3288
SC_all_p4,37,2.25,0.433012702,168874.25,147361,65786.44755
SC_all_p4,18,3,1,186028,186028,181337
SC_all_p4,55,2.4,1.356465997,231961.1,231961.1,259223.2079
SC_all_p4,15,2.5,0.5,4763.5,4763.5,1853.5
SC_all_p4,75,2.071428571,0.883522634,195379.1429,195379.1429,243033.4754
SC_all_p4,110,2.75,0.829156198,126658.7857,78863.7,112274.8467
SC_all_p4,41,2.333333333,0.471404521,110431.6667,110431.6667,92158.63421
SC_all_p4,7,0,0,0,0,0
SC_all_p4,10,1,0,370838,370838,313411
SC_all_p4,10,1,0,370838,370838,313411
SC_all_p4,8,3,0,18300,18300,0
SC_all_p4,15,5,0,0,0,0
SC_all_p4,4,1,0,81912,81912,0
SC_all_p4,8,2,0,58493.5,58493.5,27396.5
SC_all_p4,401,3.039215686,1.507637866,110877.5122,101101.8378,173349.9102
SC_all_p4,17,2,0,122449.3333,122449.3333,90566.23054
SC_all_p4,8,3,0,6302,6302,0
SC_all_p4,5,3,0,13278,13278,0
SC_all_p4,9,3,0,18300,18300,0
SC_all_p4,23,2,0,118162,118162,115252
SC_all_p4,10,3,1,5149.5,5149.5,4946.5
SC_all_p4,19,2,0.816496581,147817,147817,243434.4594
SC_all_p4,702,2.386861314,1.221750421,142863.5385,112904.8774,237303.7562
SC_all_p4,168,2.2,0.748331477,126745.6842,103562.25,129115.9123
SC_all_p4,165,2.318181818,1.182691985,160980.1,160980.1,266790.1605
SC_all_p4,348,2.339285714,0.850982326,113998.0556,81328.18182,170619.9575
SC_all_p4,171,2.5,1.056724499,124712.8929,121110,165624.0057
SC_all_p4,658,2.568627451,1.115925747,124443.7234,109804.6329,204580.1986
SC_all_p4,10,2,0,233414,233414,0
SC_all_p4,10,4,0,778,778,0
SC_all_p4,6,3,0,184,184,0
SC_all_p4,12,2.5,0.5,103977.5,103977.5,18383.5
SC_all_p4,17,3,0,17265.5,17265.5,16358.5
SC_all_p4,18,2.333333333,0.471404521,14154.66667,14154.66667,3058.390899
SC_all_p4,15,2,0.707106781,195704.75,195704.75,283929.1705
SC_all_p4,136,2.5,1.067187373,88112.71429,93485.92308,170095.0386
SC_all_p4,148,2.72,1.04,94667.13043,86045.45455,153230.4563
SC_all_p4,165,2.5,1.060660172,142813.3793,126647.8,190431.3219
SC_all_p4,142,2.590909091,1.154402282,79643.10526,79643.10526,112276.2432
SC_all_p4,184,2.75862069,1.164271932,69535.92593,59222.75,99962.8807
SC_all_p4,3,0,0,0,0,0
SC_all_p4,6,0,0,0,0,0
SC_all_p4,4,2,0,367365,367365,0
SC_all_p4,8,3,0,18300,18300,0
SC_all_p4,3,1,0,81912,81912,0
SC_all_p4,6,1.333333333,0.471404521,275855.3333,275855.3333,289011.6212
SC_all_p4,81,2.384615385,1.076923077,115501,121802.1667,189212.1035
SC_all_p4,19,0,0,0,0,0
SC_all_p4,74,2.545454545,1.157083824,147767.8,147767.8,213136.4931
SC_all_p4,52,2.6,0.489897949,71752,71752,112091.0786
SC_all_p4,175,2.75,1.198957881,118311.6552,118311.6552,213259.2483
SC_all_p4,596,2.535714286,1.16441717,105105.36,81060.22368,149394.8665
SC_all_p4,124,2.80952381,1.051939144,91626.25,91626.25,206826.1156
SC_all_p4,104,2.176470588,0.705882353,188581.3125,160566.3333,192538.4119
SC_all_p4,426,2.481481481,1.117880613,150164.4898,118138.7143,235614.7943
SC_all_p4,104,2.307692308,1.263975133,116919.3077,116919.3077,195917.2328
SC_all_p4,122,2.6,0.952190457,113973.0714,113973.0714,191852.042
SC_all_p4,117,2.95,1.532155345,96192.17647,96192.17647,180092.281
SC_all_p4,92,2.444444444,0.7617394,84906,89078.58824,173080.55
SC_all_p4,313,2.604166667,1.53757904,171659.225,68428.57143,236889.8742
SC_all_p4,1046,2.429752066,1.035138401,114953.7383,99655.58511,189956.758
SC_all_p4,147,2.5,1.474135992,115294.9167,107944.9565,191319.4276
SC_all_p4,483,2.684931507,1.192174396,87315.66667,72623,171341.6522
SC_all_p4,449,2.523076923,1.254011315,178239.5833,166059.6346,247802.6408
SC_all_p4,168,2.8,1.385640646,133371.3636,126182.1905,168272.0343
SC_all_p4,528,2.595744681,1.055070321,157157.4048,156104.5606,235377.5148
SC_all_p4,450,2.513157895,1.230034457,111425.7945,93824.60938,177365.7225
SC_all_p4,377,2.538461538,1.082403637,213328.4576,88726.05882,242543.0591
SC_all_p4,557,2.435294118,0.926054995,148831.2308,108848.1786,187278.2242
SC_all_p4,733,2.739130435,1.06188476,128484.8049,114322.4085,202093.3881
SC_all_p4,247,2.446808511,0.963338844,114436,70009.54054,203979.7818
SC_all_p4,813,2.462809917,1.098769577,112391.1696,109549.6238,195446.6238
SC_all_p4,262,2.529411765,0.936261677,59539.48936,57885.34091,116287.2308
SC_all_p4,206,2.5625,1.367879289,184703.8889,180871.5769,262736.8158
SC_all_p4,465,2.586206897,1.034482759,187268.7451,148608.6341,226093.5314
SC_all_p4,532,2.506666667,1.123961249,106069.0143,88556.79661,186447.8073
SC_all_p4,378,2.244444444,0.873194787,128843.3571,111633.7632,216477.3439
SC_all_p4,561,2.597222222,1.126199635,45007.73684,39534.5,88136.63482
SC_all_p4,89,2.777777778,1.314684396,42551.14286,42551.14286,63333.43108
SC_all_p4,408,2.297297297,1.074642992,199148.2917,134904.8889,271215.8415
SC_all_p4,659,2.477477477,1.121829642,165174.68,130857.038,245495.0592
SC_all_p4,900,2.515151515,1.083518738,176898.0847,142688.617,241325.5641
SC_all_p4,639,2.59223301,1.065221552,145521.6,86005.16667,203350.4119
SC_all_p4,795,2.616161616,1.070325833,126091.0549,117593.5952,216742.1233
SC_all_p4,440,2.344262295,1.006295689,138389.0862,120449.8478,184206.7366
SC_all_p4,108,3.071428571,1.1627729,83798.09091,83798.09091,121447.145
SC_all_p4,279,2.787878788,0.977243363,97197.21875,93590.2,184409.3043
SC_all_p4,289,2.355555556,0.898283686,154856.6905,108517.0882,238689.6515
SC_all_p4,377,2.708333333,1.098452194,80002.75,68295.52381,169026.5834
SC_all_p4,279,2.735294118,1.037781104,134597.7742,119747.8148,174538.8661
SC_all_p4,235,2.432432432,1.001095091,142226.0571,114578.5517,179980.3087
SC_all_p4,268,3.060606061,1.179095543,84705.46429,60748.84,161351.5513
SC_all_p4,207,2.483870968,0.945992148,129289.6552,99108.75,142913.196
SC_all_p4,342,2.565217391,0.947586727,96492.23256,93585,181607.8625
SC_all_p4,381,2.48,1.06282642,158869.1136,146000.3421,230795.305
SC_all_p4,285,2.722222222,1.282599598,162631.9355,162554.5714,213167.9062
SC_all_p4,402,2.895833333,1.310845518,147278.8,130709.4865,230691.5766
SC_all_p4,364,2.6,1.166190379,120891.0714,67393.56667,122756.7234
SC_all_p4,450,2.542857143,1.091338815,154412.9851,93940.41667,204774.5489
SC_all_p4,312,2.675,0.958840446,90605.97222,69217,146653.1424
SC_all_p4,336,3.02,1.174563749,86139.6087,79445.31818,159850.2244
SC_all_p4,346,2.86,1.05848949,93525.51111,45426.38235,119339.0954
SC_all_p4,250,2.548387097,0.873949496,105544.0345,85075.09091,131945.2003
SC_all_p4,363,2.822580645,1.211826049,72642.27778,66556.56,143292.9393
SC_all_p4,404,2.672413793,1.135446609,137561.8113,100764.4318,191944.0247
SC_all_p4,186,2.342857143,0.67370435,147967.7647,137382.069,184990.9023
SC_all_p4,329,2.431818182,1.074449696,181959.4146,164944.3056,254517.2418
SC_all_p4,589,2.463917526,1.005775647,112516.8352,91688.98667,168531.4901
SC_all_p4,764,2.617391304,1.234170087,157321.4078,145539.8182,237154.4543
SC_all_p4,871,2.785185185,1.176216062,86464.06838,75950.50515,158822.0986
SC_all_p4,86,3,1,139774.7692,139774.7692,151474.3474
SC_all_p4,538,2.445783133,0.960082979,98595.32051,75516.75862,145891.924
SC_all_p4,101,3.571428571,1.293626448,63232.1,38664.11111,111220.3441
