SC_WLL_Plvl,nwords,cl_av_deps,cl_ndeps_std_dev,acad_av_construction_freq,acad_av_construction_freq_type,acad_av_construction_freq_stdev
SC_WLL_p3,9,3,0,12246,12246,0
SC_WLL_p3,6,3,0,5090,5090,0
SC_WLL_p3,3,0,0,0,0,0
SC_WLL_p3,12,2.5,1.5,952,952,0
SC_WLL_p3,10,2,0,367365,367365,0
SC_WLL_p3,4,2,0,80,80,0
SC_WLL_p3,12,2.333333333,0.942809042,241421.3333,241421.3333,313150.9872
SC_WLL_p3,5,2,0,284344,284344,0
SC_WLL_p3,11,2,0,47102.66667,47102.66667,53241.64964
SC_WLL_p3,8,2,1,6599,6599,5647
SC_WLL_p3,9,4,0,0,0,0
SC_WLL_p3,9,4,0,15,15,0
SC_WLL_p3,3,0,0,0,0,0
SC_WLL_p3,4,1,0,44361,44361,0
SC_WLL_p3,11,2.333333333,1.699673171,39955.66667,39955.66667,46103.2926
SC_WLL_p3,3,0,0,0,0,0
SC_WLL_p3,9,1.666666667,0.471404521,274005.6667,274005.6667,293353.5795
SC_WLL_p3,11,3,0,21731,21731,21419
SC_WLL_p3,5,1.5,0.5,184158.5,184158.5,183206.5
SC_WLL_p3,247,2.522727273,1.076370931,124286.7674,94043.05263,205745.7329
SC_WLL_p3,142,2.925925926,0.978507023,61357.30435,37567.68421,93190.99402
SC_WLL_p3,96,2.444444444,1.012270398,198404.8667,148035.3077,237149.7808
SC_WLL_p3,214,2.068965517,0.868253677,167095.75,129572.913,250552.6369
SC_WLL_p3,121,2.526315789,1.186255544,162253.5,131547.8824,246102.2961
SC_WLL_p3,157,2.296296296,1.4861039,244890.5652,155968.9412,297348.4558
SC_WLL_p3,39,3,0.534522484,19811.85714,19811.85714,30411.126
SC_WLL_p3,95,2.692307692,0.991084517,78268.23077,84630.83333,178288.1663
SC_WLL_p3,200,2.722222222,1.215892702,58537.12121,65591.76,127923.3397
SC_WLL_p3,94,3.25,1.16368667,54784.09091,59520,103509.5597
SC_WLL_p3,110,2.764705882,1.00172861,51829.4375,51829.4375,87282.08329
SC_WLL_p3,78,2.7,0.640312424,105612.5556,95458.14286,128475.2317
SC_WLL_p3,107,3,1.322875656,38836.64286,38836.64286,64931.09562
SC_WLL_p3,109,2.611111111,1.061387399,184967.2941,184967.2941,248890.1187
SC_WLL_p3,115,2.722222222,0.869581991,127999.8235,105411.0714,180312.1017
SC_WLL_p3,45,2.857142857,0.638876565,73264.57143,73264.57143,123299.0839
SC_WLL_p3,82,2.636363636,1.149919149,187832,125779.875,268600.5328
SC_WLL_p3,13,1.75,0.433012702,146549.25,146549.25,133176.6375
SC_WLL_p3,15,3.666666667,0.942809042,8183,8183,7023
SC_WLL_p3,14,2.333333333,0.471404521,45659.66667,45659.66667,54558.12437
SC_WLL_p3,14,1.75,0.433012702,210056.75,210056.75,159609.2243
SC_WLL_p3,15,3,0,10936.33333,10936.33333,6931.332836
SC_WLL_p3,113,3.055555556,1.580162517,59768.27273,59768.27273,101853.381
SC_WLL_p3,87,2.857142857,1.245399698,96393.91667,97348.81818,127672.6166
SC_WLL_p3,216,2.714285714,1.118794298,102954.3158,78429.23333,187504.0784
SC_WLL_p3,130,2.7,1.053565375,73428.55556,64017.64706,164069.7887
SC_WLL_p3,102,3.083333333,1.552328001,163592.8889,163592.8889,279489.9589
SC_WLL_p3,115,2.5,1.46628783,214936.4118,214936.4118,276326.6865
SC_WLL_p3,314,2.315789474,0.90141983,136170.3509,104059.6596,199672.235
SC_WLL_p3,116,2.428571429,1.003395596,128902.7619,116979.65,219331.9292
SC_WLL_p3,66,2.8,0.871779789,85378,85378,130565.3781
SC_WLL_p3,46,2.111111111,0.737027731,129298.875,129298.875,211952.1592
SC_WLL_p3,75,2.5,0.906326967,97477.92857,103232.4615,186785.896
SC_WLL_p3,115,2.304347826,1.03984876,131346.1739,133412.3636,194843.0618
SC_WLL_p3,283,2.428571429,1.072221929,170798.9211,162521.6286,231189.7351
SC_WLL_p3,103,2.583333333,0.953793595,173847.1,134135.8333,111209.5087
SC_WLL_p3,96,2.8,1.681269362,144984.3333,157101.5455,244130.6188
SC_WLL_p3,66,2.454545455,0.890723543,77180.90909,77180.90909,137255.8896
SC_WLL_p3,113,2.5,0.790569415,104375.7333,63627.83333,117171.269
SC_WLL_p3,184,2.928571429,1.360897063,105289.32,107390.6522,167494.3955
SC_WLL_p3,183,2.068965517,0.784814254,152288.7143,149284.0741,195224.0644
SC_WLL_p3,214,3.03030303,1.193031496,66948.76667,69420.25,146752.9407
SC_WLL_p3,160,2.307692308,0.773067355,145634.2692,110085.6667,160910.5419
SC_WLL_p3,186,2.275862069,1.0470501,207558.3214,184385.04,233423.0017
SC_WLL_p3,254,2.740740741,1.108639226,105896.24,105896.24,195709.7493
SC_WLL_p3,131,2.652173913,1.087825739,211418.1,193900.1333,226035.7928
SC_WLL_p3,228,2.622222222,1.017379835,102868.8837,85553.31579,182262.6711
SC_WLL_p3,168,2.5625,0.933324033,151306.4516,110341.3462,191607.5787
SC_WLL_p3,91,2.555555556,0.496903995,48268,48268,67746.63312
SC_WLL_p3,136,2.615384615,0.923076923,110051.04,88598.81818,164757.4894
SC_WLL_p3,80,2.5625,1.273221799,68296.71429,68296.71429,85429.43719
SC_WLL_p3,118,2.47826087,0.772886471,64605,54616.86364,86427.12545
SC_WLL_p3,228,2.511111111,0.909755088,146280.7778,117753.2895,206122.8026
SC_WLL_p3,148,2.5,0.823754471,162015.5385,152702.6957,169788.8944
SC_WLL_p3,142,2.551724138,0.967977162,120035,102355.12,191606.2967
SC_WLL_p3,147,2.545454545,0.838140405,110576.3636,110576.3636,171179.3793
SC_WLL_p3,158,2.761904762,1.230747427,52526.21053,52526.21053,150841.991
SC_WLL_p3,127,2.352941176,1.08145743,169301.8,159438.3846,177173.1028
SC_WLL_p3,384,2.348837209,1.138822749,145072.1842,142684.5676,242895.8029
SC_WLL_p3,356,2.9,1.2,120431.3429,80070.46875,222324.7885
SC_WLL_p3,132,2.294117647,1.071815715,155557,137590,174510.7657
SC_WLL_p3,355,3,1.23024937,93740.23333,87167.68966,185866.905
SC_WLL_p3,250,3,1.164964745,64867.71429,65666.5,158297.3969
SC_WLL_p3,415,2.260869565,1.205689098,157375.9024,155474.95,237797.7023
SC_WLL_p3,303,2.5,1.136515141,135568.4773,136762.1538,208427.3473
SC_WLL_p3,132,2.631578947,1.265348977,231565,130968.5556,295047.3947
SC_WLL_p3,213,2.342857143,0.859995254,151023.6471,138340.6,205682.0787
SC_WLL_p3,184,2.194444444,0.907360165,129812.2857,136218.2759,210008.3692
SC_WLL_p3,377,2.719298246,1.135617708,131118.7755,132264.3409,212968.53
SC_WLL_p3,207,2.588235294,0.973702668,157473.3939,106253.2857,225709.184
SC_WLL_p3,314,2.5,0.97894501,178693.6364,162835.1892,220571.2749
SC_WLL_p3,168,3.222222222,1.227262335,93765.9375,93765.9375,185789.4594
SC_WLL_p3,298,2.4,0.898146239,108036.9483,69341.65957,126956.4834
SC_WLL_p3,191,2.6875,1.130196333,132368.5172,95571.36364,162636.1789
SC_WLL_p3,184,2.566666667,0.88254682,144866.7586,99028.95455,172888.6848
SC_WLL_p3,311,2.5,1.01202448,138501.1579,93223.20455,168130.2036
SC_WLL_p3,121,2.631578947,0.984646681,131445.0588,121888.875,191555.083
SC_WLL_p3,71,2.8,0.6,31658,34665.33333,84334.59651
SC_WLL_p3,147,2.380952381,0.843811674,88266,88266,121160.3851
SC_WLL_p3,89,2.4,0.8,102938.7333,102938.7333,185710.4349
SC_WLL_p3,107,2.454545455,0.78202957,123939.5455,112992.1,143109.7714
SC_WLL_p3,211,2.916666667,0.953793595,56422.7619,38877.16667,93330.17683
SC_WLL_p3,117,2.954545455,1.106890515,82188.57143,81798.94737,197470.3732
SC_WLL_p3,116,2.631578947,1.08630355,169130.5263,140512.8333,271665.2184
SC_WLL_p3,71,2,0.654653671,95438.61538,104568.8,174580.5638
SC_WLL_p3,72,2.357142857,0.894997435,65034.76923,66918.25,113566.0314
SC_WLL_p3,130,2.363636364,1.149919149,192898.2727,201800.2381,281465.8814
SC_WLL_p3,94,2.9375,1.143937826,111463.6,111463.6,226486.6818
SC_WLL_p3,161,2.413793103,1.034482759,119894.3571,123817.4074,213127.303
SC_WLL_p3,92,2.315789474,0.976170368,56271.22222,54528.94118,82817.40513
SC_WLL_p3,124,2.36,1.162067124,83725.90476,91356.11111,148512.9926
SC_WLL_p3,116,2.388888889,1.379971372,256378.5333,249137.4167,303983.2392
SC_WLL_p3,146,2.392857143,1.046739349,67734.92308,54291.72727,83813.65538
SC_WLL_p3,118,1.814814815,0.721984766,109208.4815,122324.4737,176816.6713
SC_WLL_p3,80,2.4,0.711805217,76039.53333,76039.53333,105318.824
SC_WLL_p3,7,2.5,0.5,47845,47845,37749
SC_WLL_p3,10,3,0,49059.5,49059.5,36534.5
SC_WLL_p3,10,3,0,27837.5,27837.5,15312.5
SC_WLL_p3,9,3,0,66,66,0
SC_WLL_p3,9,3,0,27837.5,27837.5,15312.5
SC_WLL_p3,9,3,0,18300,18300,0
SC_WLL_p3,7,3,0,583,583,0
SC_WLL_p3,8,2,0,244863,244863,122502
SC_WLL_p3,29,3,0.816496581,80412.83333,95953.4,131524.0989
SC_WLL_p3,32,2.714285714,0.699854212,28534.42857,25229,16123.0161
SC_WLL_p3,31,3.2,0.4,20775.8,20775.8,32877.04599
SC_WLL_p3,33,3,0,8199,8136.8,5867.034856
SC_WLL_p3,32,3,0,25857.5,17211.25,17740.12842
SC_WLL_p3,8,2,0,184482,184482,182883
SC_WLL_p3,9,2,0,197601,197601,169764
SC_WLL_p3,5,2,0,367365,367365,0
SC_WLL_p3,29,3,0.577350269,94832.33333,96680,126521.4885
SC_WLL_p3,34,2.5,1,119013.625,144301.5,214939.9539
SC_WLL_p3,30,2.666666667,0.471404521,47757.33333,47757.33333,38248.91475
SC_WLL_p3,33,3,0,6369.5,6369.5,5998.948595
SC_WLL_p3,33,2.714285714,0.699854212,117191.8571,183349.5,232278.9085
SC_WLL_p3,8,2.5,0.5,43458,43458,42136
SC_WLL_p3,6,2,0,554,554,0
SC_WLL_p3,12,3.5,0.5,414,414,69
SC_WLL_p3,10,3,0,42845.5,42845.5,42748.5
SC_WLL_p3,6,2,0,933.5,933.5,859.5
SC_WLL_p3,10,2,1,342589.5,342589.5,341659.5
SC_WLL_p3,5,2,0,367365,367365,0
SC_WLL_p3,6,2,0,367365,367365,0
SC_WLL_p3,10,3,0,10753.5,10753.5,4452.5
SC_WLL_p3,8,3,0,10097.5,10097.5,5108.5
SC_WLL_p3,10,3,0,21897.5,21897.5,21252.5
SC_WLL_p3,87,2.75,1.089724736,124159.4,124159.4,228376.2941
SC_WLL_p3,97,2.266666667,0.997775303,220600.8571,219615.2308,265139.4298
SC_WLL_p3,165,2.333333333,0.981306763,196401.625,169645.8095,264194.2336
SC_WLL_p3,137,2.366666667,1.251221625,110246.36,105114.375,187371.335
SC_WLL_p3,8,3,0,10097.5,10097.5,5108.5
SC_WLL_p3,3,1,0,81912,81912,0
SC_WLL_p3,135,2.75,1.089724736,96818.33333,96818.33333,121623.1762
SC_WLL_p3,119,2.631578947,1.223047372,222178.0625,222178.0625,255345.3229
SC_WLL_p3,198,2.714285714,1.057528887,113028.8182,87664.48148,159349.1282
SC_WLL_p3,187,2.638888889,1.54834639,104007.375,103985.5667,172641.0815
SC_WLL_p3,267,3.244444444,1.579810897,82104.26471,84533.0303,148333.261
SC_WLL_p3,252,2.269230769,1.194786505,128165.4043,107239.6341,237634.958
SC_WLL_p3,142,2.52173913,1.057871744,88118.61905,70383.55556,164585.7922
SC_WLL_p3,158,2.451612903,1.240153728,128804.9231,112384.125,167117.9289
SC_WLL_p3,169,2.8125,1.549949596,150762.1538,143874.5,197392.8088
SC_WLL_p3,36,2.5,0.5,51289,51289,36440.89232
SC_WLL_p3,50,2,0.666666667,260674.75,260674.75,271607.7991
SC_WLL_p3,34,2.8,0.748331477,53407.5,53407.5,52362.53221
SC_WLL_p3,39,2.375,1.576190027,228285.1429,228285.1429,291348.0169
SC_WLL_p3,70,2.384615385,0.835598499,80685.90909,80685.90909,102482.8362
SC_WLL_p3,37,2.428571429,0.903507903,67921.83333,67921.83333,101078.1366
SC_WLL_p3,38,3,0.816496581,36155.4,36155.4,40850.71485
SC_WLL_p3,44,2.75,0.661437828,17377.14286,17377.14286,28135.00782
SC_WLL_p3,19,2.666666667,0.471404521,31314,31314,38655.52243
SC_WLL_p3,35,2.285714286,1.27775313,283758.6667,283758.6667,285952.4642
SC_WLL_p3,26,2.2,0.748331477,268195.75,268195.75,259347.4239
SC_WLL_p3,40,2,0.866025404,319677.8571,319677.8571,317160.9887
SC_WLL_p3,27,3.166666667,1.343709625,12106,12106,12634.93678
SC_WLL_p3,42,4.25,2.277608395,153774.3333,153774.3333,154287.2816
SC_WLL_p3,46,2.555555556,0.955813919,150383.625,150383.625,233941.1714
SC_WLL_p3,29,2.75,0.829156198,94799,94799,157378.5618
SC_WLL_p3,19,2,0,117899,117899,147401.8422
SC_WLL_p3,262,2.744186047,0.990490206,101200.8293,78798.37143,125940.756
SC_WLL_p3,139,2.470588235,0.775935645,174524.5,113513.6667,135450.6787
SC_WLL_p3,127,2.470588235,0.696009386,154248.1875,96562.7,130424.0751
SC_WLL_p3,113,2.5,0.981980506,221579.5714,231985.0769,262724.541
SC_WLL_p3,101,2.625,1.165922382,81088.35714,81088.35714,182369.3987
SC_WLL_p3,265,2.857142857,1.03674005,120078.6944,86400.53846,156950.4303
SC_WLL_p3,68,2.8,0.6,3749.4,3749.4,5477.743864
SC_WLL_p3,100,2.636363636,0.642824347,54763.18182,54763.18182,97041.44035
SC_WLL_p3,238,2.736842105,1.139810938,101978.2727,97801.17857,172633.3921
SC_WLL_p3,243,3.388888889,1.495879113,176181,176181,251460.1243
SC_WLL_p3,194,2.5625,1.028879852,95460.82143,80931.34615,156738.4271
SC_WLL_p3,152,2,0,2309,2309,0
SC_WLL_p3,416,2.369230769,0.833329389,149587.5873,110865.8421,189183.0703
SC_WLL_p3,173,2.40625,1.22115148,122032.8571,116021.3333,184638.3326
SC_WLL_p3,280,2.552631579,0.908942949,148174.4,111109.6296,152876.3481
SC_WLL_p3,148,2.517241379,1.004153088,102412.4231,87251.45833,189950.7752
SC_WLL_p3,172,2.095238095,0.920908553,203883.4,198672.1176,205565.2167
SC_WLL_p3,165,2.571428571,1.424995525,95473.33333,82933.27273,156533.5565
SC_WLL_p3,236,2.864864865,1.398109963,112786.6,102351.4286,163548.7965
SC_WLL_p3,76,2.615384615,0.923076923,83757.41667,83757.41667,183450.1295
SC_WLL_p3,86,2.263157895,1.017846295,149829.6111,149829.6111,253092.7365
SC_WLL_p3,45,2.375,1.111024302,82237.85714,82237.85714,119040.5532
SC_WLL_p3,59,2.222222222,1.030402055,109182.4444,112094,205317.6737
SC_WLL_p3,63,2.461538462,0.929465075,106717.3846,116817.5455,191808.632
SC_WLL_p3,90,2.388888889,1.061387399,152765.5625,165372.0714,216987.9724
SC_WLL_p3,222,3.117647059,1.206957913,101204.7692,83960.08696,159341.9473
SC_WLL_p3,186,2.739130435,1.187521764,177603.8571,161998.5263,186478.5598
SC_WLL_p3,276,2.641025641,1.0249998,110410.7027,89482.26667,137683.7304
SC_WLL_p3,180,2.40625,1.295650778,194863.1379,171520.3043,207442.8813
SC_WLL_p3,57,2.625,1.576190027,65832.28571,65832.28571,95953.24918
SC_WLL_p3,158,2.625,1.218349293,98949.65217,81293.04762,127896.8767
SC_WLL_p3,106,2.333333333,0.699205899,199181.5333,183611.0769,232219.074
SC_WLL_p3,29,2.75,0.829156198,48637,48637,52963.69708
SC_WLL_p3,51,2.714285714,0.699854212,45794.42857,45794.42857,97519.02022
SC_WLL_p3,194,2.666666667,1.011050059,127043.069,117717.8,209157.114
SC_WLL_p3,121,2.8,1.166190379,117736.4615,103852.5,190371.596
SC_WLL_p3,140,2.24,1.068831137,147895.913,101972.3333,202459.4265
SC_WLL_p3,81,2.769230769,0.890448993,118852.1818,107396,129438.4931
SC_WLL_p3,180,3.192307692,1.17732522,95118.55,79752.38889,171892.2597
SC_WLL_p3,181,2.379310345,0.961815564,145705.5714,141064.8,214693.0625
SC_WLL_p3,52,3.285714286,0.451753951,12971.33333,12971.33333,17935.10957
SC_WLL_p3,165,2.772727273,0.734340656,36916.4,36916.4,90901.95816
SC_WLL_p3,135,2.384615385,0.963843391,35295.41667,33095.65217,50369.58441
SC_WLL_p3,76,2.833333333,1.258305739,60966.85714,60966.85714,87943.69017
SC_WLL_p3,346,2.50877193,0.957386923,132499.1489,98475.175,202575.4799
SC_WLL_p3,11,5,0,0,0,0
SC_WLL_p3,12,2,0,284344,284344,0
SC_WLL_p3,128,2.857142857,1.124858268,94724.75,94724.75,187689.6255
SC_WLL_p3,93,2.352941176,0.903664206,126946.4706,112750.8,168062.6709
SC_WLL_p3,35,3,0.755928946,83689.71429,50247.33333,126983.8822
SC_WLL_p3,97,2.066666667,0.679869268,122323.3571,109860.2308,180459.6081
SC_WLL_p3,95,2.833333333,1.462494065,59982.375,59982.375,85916.01516
SC_WLL_p3,109,2.333333333,0.992031746,93388.7,53263.46667,111871.8926
SC_WLL_p3,61,2.875,0.59947894,11496.14286,11496.14286,10616.20829
SC_WLL_p3,102,3.363636364,1.067940011,7564.444444,7862.875,13037.26212
SC_WLL_p3,121,2.413793103,1.189530228,106944.6429,88948.8,208016.6194
SC_WLL_p3,90,2,0.707106781,155947.4737,164189.5294,210809.413
SC_WLL_p3,235,2.761904762,1.32394655,97056.18919,99640.80556,210775.7907
SC_WLL_p3,51,2.5,1.204159458,140639.3333,140639.3333,221195.9119
SC_WLL_p3,40,2.333333333,0.942809042,131931,131931,166778.4661
SC_WLL_p3,83,2.142857143,1.124858268,190302.0714,190302.0714,267399.403
SC_WLL_p3,218,2.375,1.192424002,109913.069,100507.84,176252.8307
SC_WLL_p3,244,2.547619048,1.138135086,92983.23529,87184.42424,165965.5809
SC_WLL_p3,66,1.916666667,0.759202798,154104.2,154104.2,266365.5266
SC_WLL_p3,118,2.736842105,0.784192865,28638.10526,28638.10526,52260.63217
SC_WLL_p3,86,2.416666667,0.862006703,95776.83333,95776.83333,204020.0155
SC_WLL_p3,87,2.0625,0.747391296,123734.75,125921.2,171412.2584
SC_WLL_p3,85,2.714285714,1.27775313,102800.5833,102800.5833,119616.0332
SC_WLL_p3,98,2.166666667,0.687184271,28175.125,28175.125,37840.44534
SC_WLL_p3,47,2,0.816496581,134536.6667,134536.6667,140566.1292
SC_WLL_p3,72,2,0.907485213,234635.75,284206.1818,239170.9694
SC_WLL_p3,93,2.25,0.661437828,101767.8,101767.8,177360.4576
SC_WLL_p3,132,2.125,0.970931683,214061.6,199331.8,260675.7215
SC_WLL_p3,79,2.533333333,0.618241233,116624.8667,108282.7857,186848.1129
SC_WLL_p3,193,2.71875,1.462753717,123551.7407,129801.0417,210057.5479
SC_WLL_p3,119,2.333333333,1.374368542,90387,90387,109029.2871
SC_WLL_p3,174,2.727272727,1.080760879,100167.3548,80337.67857,202958.4177
SC_WLL_p3,103,2.578947368,0.990257249,147766.4706,147766.4706,226237.4213
SC_WLL_p3,91,2.375,1.053268722,140584.6875,104340.4,229696.7621
SC_WLL_p3,90,2.857142857,1.245399698,46537.23077,46537.23077,99431.38561
SC_WLL_p3,65,2.428571429,0.820651807,96857.64286,96857.64286,187536.9799
SC_WLL_p3,67,3.2,1.326649916,33922.625,33922.625,75547.02525
SC_WLL_p3,39,3.285714286,1.27775313,78402,78402,99058.26781
SC_WLL_p3,42,3,0,49168.5,43964.85714,36550.19294
SC_WLL_p3,45,2.777777778,1.030402055,83691.57143,83691.57143,72901.52837
SC_WLL_p3,69,2.357142857,1.108869621,202553,196261.3846,268190.7645
SC_WLL_p3,48,2.6,1.113552873,147864.25,147864.25,232604.6787
SC_WLL_p3,75,2.846153846,0.769230769,67554.41667,67554.41667,186398.8226
SC_WLL_p3,113,2.210526316,0.766327357,83941.89474,72808.44444,165598.9648
SC_WLL_p3,87,2.125,0.78062475,149875.3125,140910.7333,220408.4413
SC_WLL_p3,104,2.588235294,1.087837765,141589.9333,141589.9333,224533.7047
SC_WLL_p3,139,2.260869565,0.792211616,177944.0455,169879.8889,212297.7526
SC_WLL_p3,97,2.571428571,1.237179148,241063.8333,241063.8333,236100.6405
SC_WLL_p3,117,2.647058824,1.369464321,127017.2857,114915.2308,197618.2189
SC_WLL_p3,107,2.166666667,0.600925213,172874.7778,163876.25,192377.4849
SC_WLL_p3,124,2.48,0.699714227,72072.84,74976.86364,106192.5592
SC_WLL_p3,84,2.545454545,0.655554777,141081.5455,141081.5455,158562.5796
SC_WLL_p3,95,2.25,0.901387819,144242.6,144242.6,230403.2849
SC_WLL_p3,57,3.25,1.089724736,49266,49266,120312.2559
SC_WLL_p3,106,2.588235294,1.416658186,161013.5714,107133.0833,233242.5649
SC_WLL_p3,140,2.384615385,1.17920844,247978.087,188095.4118,256379.8046
SC_WLL_p3,91,3.153846154,1.747356414,173086.625,173086.625,236196.0218
SC_WLL_p3,93,2.666666667,1.178511302,143511.6667,125907.625,222494.3064
SC_WLL_p3,123,2.545454545,1.405420439,241798.5625,178591.3571,270971.4332
SC_WLL_p3,90,2.176470588,0.922611008,165992.7647,165992.7647,224305.3652
SC_WLL_p3,15,2.666666667,1.247219129,48140.66667,48140.66667,36412.43749
SC_WLL_p3,112,2.714285714,1.030157507,122920.75,60550.94444,241571.6941
SC_WLL_p3,114,2.105263158,0.911605688,50465.72222,51605.05882,77923.80626
SC_WLL_p3,185,2.72,0.872696969,143715.5455,126872.1053,184306.2304
SC_WLL_p3,97,2.588235294,1.140630555,116708.4,76169.78571,225321.624
SC_WLL_p3,119,3,1.211060142,149869.2308,142907.1667,153391.1183
SC_WLL_p3,71,2.615384615,0.835598499,84891.38462,84891.38462,110055.9189
SC_WLL_p3,135,2.947368421,1.190916684,58180.76471,50361.26667,93658.07153
SC_WLL_p3,118,2.315789474,0.861616081,55665.11765,57200.625,79638.01645
SC_WLL_p3,92,2.166666667,0.897527468,176724.8333,176724.8333,223163.926
SC_WLL_p3,104,2.777777778,0.853460639,126397.1111,136085.25,183939.4396
SC_WLL_p3,129,2.470588235,0.605625302,160517.7647,113167.6667,143174.0677
SC_WLL_p3,125,2.285714286,0.764875162,128447.7143,114718.1053,178996.3479
SC_WLL_p3,210,2.303030303,0.999540758,89740,72929.57143,110193.2559
SC_WLL_p3,150,2.48,0.98468269,141334.875,141334.875,226447.8321
SC_WLL_p3,157,1.952380952,0.898474394,242823.9474,242823.9474,282069.2931
SC_WLL_p3,184,2.294117647,0.787005186,137959,117971,208890.7171
SC_WLL_p3,96,2.294117647,0.955769224,153559.7647,152201.4667,223168.3681
SC_WLL_p3,112,2.380952381,0.722178614,106528.8095,50961.5625,117646.2855
SC_WLL_p3,90,2.2,0.8326664,165464.2143,105078.7778,110836.2529
SC_WLL_p3,228,3.027777778,1.462230243,120383.4688,121482.6774,226938.1192
SC_WLL_p3,192,2.297297297,0.865709047,76432.41176,70132.06061,137809.759
SC_WLL_p3,115,2.619047619,1.090049823,163166.7778,156038.7059,224252.3599
SC_WLL_p3,185,2.967741935,1.379197311,116953.2692,111255.5417,217752.0515
SC_WLL_p3,148,2.75,1.198957881,101317.9048,101317.9048,173423.9314
SC_WLL_p3,194,3.032258065,1.469778806,103550.2308,103550.2308,214920.2296
SC_WLL_p3,171,2.272727273,0.862439362,160852.375,160566.0357,202690.3114
SC_WLL_p3,163,2.379310345,1.157100809,182248.0385,144393.8696,278568.2604
SC_WLL_p3,148,2.833333333,1.404358296,128763.75,128763.75,213380.6852
SC_WLL_p3,141,3.210526316,1.238800242,55992.4375,55992.4375,98971.97908
SC_WLL_p3,201,2.5,0.885061203,106429.2414,97022.96296,160269.924
SC_WLL_p3,127,2.941176471,0.937492791,31466.13333,31466.13333,64404.98476
SC_WLL_p3,150,3.529411765,1.288758959,34423.5,34423.5,36059.89375
SC_WLL_p3,116,2.294117647,1.125360381,119211.6,119211.6,179235.2703
SC_WLL_p3,233,2.763157895,0.901291778,61751.88235,47839.875,134473.7577
SC_WLL_p3,63,2.4,0.952190457,202512.4,202512.4,259578.6486
SC_WLL_p3,179,2.4,0.952190457,92013.76923,92013.76923,186986.6785
SC_WLL_p3,47,2.4,1.280624847,163508.2,163508.2,262556.9655
SC_WLL_p3,98,2.555555556,0.955813919,156553.7778,156553.7778,242641.3949
SC_WLL_p3,73,3,0.666666667,97375.66667,97375.66667,145663.7631
SC_WLL_p3,79,3.7,1.268857754,77189.33333,77189.33333,132925.504
SC_WLL_p3,164,2.72,1.183891887,97706.69565,89362,164881.4091
SC_WLL_p3,77,2,0.816496581,237071.9286,212405.6667,288461.9164
SC_WLL_p3,171,2.875,1.340475662,95762.85714,89009.44,182235.1688
SC_WLL_p3,76,2.615384615,1.273303489,188655.4167,188655.4167,287607.5824
SC_WLL_p3,162,2.612903226,1.09772255,105237.1667,106290.4444,206278.0725
SC_WLL_p3,50,2.5,1,165822.4286,165822.4286,244700.0295
SC_WLL_p3,129,2.380952381,1.045452305,100360.9474,100360.9474,131684.3201
SC_WLL_p3,120,2.619047619,1.252661566,133965.4737,103394.1667,204990.3685
SC_WLL_p3,82,3.416666667,1.114924013,131550.1111,131550.1111,167266.4475
SC_WLL_p3,70,1.933333333,0.679869268,186341.0667,173410.7857,237581.9812
SC_WLL_p3,108,2.263157895,0.784192865,80320.94444,58001.1875,101903.8895
SC_WLL_p3,110,2.75,0.595119036,72330.33333,40113.6,94466.84377
SC_WLL_p3,121,2.444444444,0.831479419,105835.8889,73529.6,129131.9276
SC_WLL_p3,150,2.411764706,0.973702668,150008.8125,134455.9286,183672.6849
SC_WLL_p3,117,2.533333333,1.087300429,109984.2857,134999.7273,193572.7896
SC_WLL_p3,112,2.6875,0.768012858,85204.46154,48997.27273,112843.0066
SC_WLL_p3,120,2.75,1.233220716,127776.2222,127776.2222,215282.1209
SC_WLL_p3,15,3,1,145884.5,145884.5,138459.5
SC_WLL_p3,219,3.25,1.346291202,58522.90909,58522.90909,117758.4347
SC_WLL_p3,162,2.722222222,1.325206716,115882.3125,84841.92308,128378.7413
SC_WLL_p3,191,2.615384615,1.112064023,140766.2609,125564.0476,204648.546
SC_WLL_p3,231,3.5,1.118033989,23137,24594.4,57899.23705
SC_WLL_p3,119,2.4,0.611010093,135859.1429,96837.2,128791.7588
SC_WLL_p3,102,2.428571429,1.293626448,286666.75,287441,257630.2291
SC_WLL_p3,177,2.636363636,1.067940011,112494.8095,84851.33333,121220.7938
SC_WLL_p3,93,2.3125,0.845484329,222132,213244.5714,255893.6235
